event_id,latitude,longitude,fog,accident,vehicle_count,timestamp
event_1354,28.819245,77.136581,Clear,No Accident,9,2025-12-15T16:41:41.829817
event_1355,28.709894,76.837339,Clear,No Accident,5,2025-12-15T16:41:42.883427
event_1356,28.617593,76.925546,Foggy,Accident,4,2025-12-15T16:41:43.829070
event_1357,28.616267,77.154484,Foggy,No Accident,20,2025-12-15T16:41:44.829154
event_1358,28.555071,77.094397,Foggy,Accident,8,2025-12-15T16:41:45.829919
event_1359,28.838782,76.85361,Foggy,Accident,16,2025-12-15T16:41:46.830051
event_1360,28.762531,77.036418,Clear,Accident,0,2025-12-15T16:41:47.863029
event_1361,28.546315,76.90804,Foggy,Accident,4,2025-12-15T16:41:48.965051
event_1362,28.873756,77.315871,Clear,Accident,14,2025-12-15T16:41:49.915347
event_1363,28.824254,76.838426,Foggy,No Accident,12,2025-12-15T16:41:50.914007
event_1364,28.554586,77.128807,Foggy,Accident,16,2025-12-15T16:41:51.913235
event_1365,28.815358,76.824681,Foggy,Accident,33,2025-12-15T16:41:52.977804
event_1366,28.650567,76.979562,Foggy,No Accident,3,2025-12-15T16:41:53.913985
event_1367,28.87594,76.920193,Foggy,No Accident,9,2025-12-15T16:41:54.916233
event_1368,28.658682,77.158415,Clear,No Accident,2,2025-12-15T16:41:55.915586
event_1369,28.809664,77.334036,Clear,Accident,3,2025-12-15T16:41:56.913547
event_1370,28.59789,77.093839,Foggy,No Accident,6,2025-12-15T16:41:57.915465
event_1371,28.6143,77.34144,Foggy,No Accident,8,2025-12-15T16:41:58.950039
event_1372,28.741701,77.02482,Clear,No Accident,19,2025-12-15T16:41:59.915466
event_1373,28.808209,77.301581,Clear,No Accident,14,2025-12-15T16:42:00.936180
event_1374,28.797991,77.047961,Clear,Accident,9,2025-12-15T16:42:01.953395
event_1375,28.735871,77.096659,Foggy,Accident,6,2025-12-15T16:42:02.954559
event_1376,28.479131,77.193835,Foggy,Accident,10,2025-12-15T16:42:03.954645
event_1377,28.890229,76.909423,Foggy,No Accident,8,2025-12-15T16:42:04.955379
event_1378,28.615568,77.271158,Clear,Accident,9,2025-12-15T16:42:05.954064
event_1379,28.412751,77.164058,Clear,Accident,4,2025-12-15T16:42:06.954244
event_1380,28.648611,77.281566,Foggy,Accident,2,2025-12-15T16:42:07.955568
event_1381,28.631299,77.142237,Clear,No Accident,17,2025-12-15T16:42:08.954269
event_1382,28.615283,77.042006,Foggy,No Accident,4,2025-12-15T16:42:09.979059
event_1383,28.616413,77.256741,Foggy,No Accident,9,2025-12-15T16:42:10.954055
event_1384,28.416082,77.262578,Foggy,Accident,34,2025-12-15T16:42:11.955942
event_1385,28.676994,77.342549,Clear,Accident,6,2025-12-15T16:42:12.972937
event_1386,28.419143,76.886101,Clear,Accident,3,2025-12-15T16:42:13.999004
event_1387,28.539543,77.241222,Foggy,No Accident,15,2025-12-15T16:42:14.996999
event_1388,28.405361,77.084299,Clear,Accident,12,2025-12-15T16:42:15.997938
event_1389,28.582283,77.200239,Clear,No Accident,9,2025-12-15T16:42:16.996492
event_1390,28.868069,76.834775,Foggy,Accident,10,2025-12-15T16:42:17.998968
event_1391,28.478342,77.214811,Clear,Accident,15,2025-12-15T16:42:19.076455
event_1392,28.74949,77.107748,Clear,No Accident,16,2025-12-15T16:42:19.996649
event_1393,28.420724,77.310384,Foggy,No Accident,13,2025-12-15T16:42:20.998332
event_1394,28.731696,76.974365,Foggy,Accident,10,2025-12-15T16:42:21.995795
event_1395,28.730629,76.87668,Clear,No Accident,9,2025-12-15T16:42:22.996775
event_1396,28.560985,76.955479,Foggy,Accident,13,2025-12-15T16:42:24.018330
event_1397,28.55089,77.369413,Clear,No Accident,5,2025-12-15T16:42:25.000702
event_1398,28.491241,77.062236,Clear,No Accident,11,2025-12-15T16:42:26.015441
event_1399,28.633587,76.919128,Clear,Accident,7,2025-12-15T16:42:27.042484
event_1400,28.579764,76.886673,Foggy,Accident,23,2025-12-15T16:42:28.030858
event_1401,28.455259,77.073262,Foggy,Accident,3,2025-12-15T16:42:29.030586
event_1402,28.538077,77.099661,Foggy,No Accident,15,2025-12-15T16:42:30.033314
event_1403,28.633718,77.369303,Clear,Accident,18,2025-12-15T16:42:31.059759
event_1404,28.712957,77.13144,Foggy,Accident,6,2025-12-15T16:42:32.030902
event_1405,28.847294,77.174301,Clear,No Accident,18,2025-12-15T16:42:33.036320
event_1406,28.805797,77.052187,Clear,Accident,11,2025-12-15T16:42:34.032140
event_1407,28.534142,76.871082,Clear,Accident,8,2025-12-15T16:42:35.031747
event_1408,28.842169,77.059233,Foggy,No Accident,23,2025-12-15T16:42:36.030982
event_1409,28.596211,77.240579,Foggy,Accident,21,2025-12-15T16:42:37.031679
event_1410,28.47048,77.398423,Clear,Accident,0,2025-12-15T16:42:38.030745
event_1411,28.748004,77.271376,Foggy,Accident,4,2025-12-15T16:42:39.071744
event_1412,28.738334,76.949895,Foggy,Accident,4,2025-12-15T16:42:40.091471
event_1413,28.777389,76.80302,Clear,No Accident,7,2025-12-15T16:42:41.102268
event_1414,28.708961,77.287343,Clear,No Accident,18,2025-12-15T16:42:42.092195
event_1415,28.485471,77.08471,Clear,Accident,12,2025-12-15T16:42:43.091126
event_1416,28.659041,77.312904,Clear,Accident,15,2025-12-15T16:42:44.091737
event_1417,28.475062,77.028498,Foggy,Accident,6,2025-12-15T16:42:45.092392
event_1418,28.567727,77.32495,Clear,Accident,5,2025-12-15T16:42:46.111980
event_1419,28.889823,76.857854,Foggy,No Accident,4,2025-12-15T16:42:47.091957
event_1420,28.82794,77.267427,Clear,No Accident,7,2025-12-15T16:42:48.117652
event_1421,28.738147,76.839711,Foggy,No Accident,10,2025-12-15T16:42:49.091502
event_1422,28.887687,76.888907,Foggy,Accident,19,2025-12-15T16:42:50.091476
event_1423,28.871557,77.260682,Foggy,Accident,9,2025-12-15T16:42:51.135511
event_1424,28.587617,77.268973,Clear,No Accident,6,2025-12-15T16:42:52.197833
event_1425,28.537109,76.874504,Foggy,No Accident,17,2025-12-15T16:42:53.599871
event_1426,28.451128,77.384974,Clear,Accident,5,2025-12-15T16:42:54.372504
event_1427,28.620225,77.159472,Foggy,No Accident,11,2025-12-15T16:42:55.372494
event_1428,28.4648,77.214881,Clear,No Accident,16,2025-12-15T16:42:56.397645
event_1429,28.469199,77.089475,Clear,Accident,23,2025-12-15T16:42:57.372323
event_1430,28.71655,77.038592,Foggy,No Accident,10,2025-12-15T16:42:58.438029
event_1431,28.499832,77.142464,Foggy,No Accident,13,2025-12-15T16:42:59.374072
event_1432,28.734213,77.238672,Clear,No Accident,12,2025-12-15T16:43:00.375234
event_1433,28.744755,77.040885,Foggy,No Accident,8,2025-12-15T16:43:01.372351
event_1434,28.745457,76.977058,Clear,Accident,15,2025-12-15T16:43:02.372947
event_1435,28.760532,77.066985,Foggy,No Accident,10,2025-12-15T16:43:03.423463
event_1436,28.646408,76.831438,Foggy,No Accident,21,2025-12-15T16:43:04.532735
event_1437,28.742774,76.902418,Clear,Accident,9,2025-12-15T16:43:05.490924
event_1438,28.4739,77.049523,Foggy,Accident,5,2025-12-15T16:43:06.489792
event_1439,28.724494,77.029918,Foggy,Accident,17,2025-12-15T16:43:07.489916
event_1440,28.765731,76.928937,Foggy,No Accident,8,2025-12-15T16:43:08.490005
event_1441,28.884521,77.316777,Clear,No Accident,34,2025-12-15T16:43:09.490392
event_1442,28.432232,77.275991,Foggy,No Accident,11,2025-12-15T16:43:10.490554
event_1443,28.740008,76.885564,Foggy,Accident,18,2025-12-15T16:43:11.490213
event_1444,28.461575,77.285455,Foggy,No Accident,26,2025-12-15T16:43:12.490612
event_1445,28.600486,77.124995,Clear,No Accident,29,2025-12-15T16:43:13.491207
event_1446,28.501065,76.858658,Foggy,Accident,37,2025-12-15T16:43:14.490146
event_1447,28.43628,77.137248,Foggy,No Accident,14,2025-12-15T16:43:15.491100
event_1448,28.411347,77.143322,Clear,Accident,20,2025-12-15T16:43:16.527057
event_1449,28.43081,76.810252,Clear,No Accident,31,2025-12-15T16:43:17.696387
event_1450,28.866535,77.122758,Clear,Accident,21,2025-12-15T16:43:18.587587
event_1451,28.73827,77.305602,Clear,No Accident,42,2025-12-15T16:43:19.588296
event_1452,28.69993,77.30451,Clear,Accident,5,2025-12-15T16:43:20.589310
event_1453,28.812558,77.333068,Clear,Accident,3,2025-12-15T16:43:21.654015
event_1454,28.407621,76.957186,Clear,Accident,16,2025-12-15T16:43:22.586600
event_1455,28.801561,77.214631,Clear,Accident,8,2025-12-15T16:43:23.588856
event_1456,28.836691,77.384457,Clear,No Accident,27,2025-12-15T16:43:24.587422
event_1457,28.591339,77.245131,Foggy,Accident,13,2025-12-15T16:43:25.588368
event_1458,28.850539,77.334971,Clear,Accident,17,2025-12-15T16:43:26.588441
event_1459,28.519634,76.906287,Foggy,No Accident,31,2025-12-15T16:43:27.698627
event_1460,28.482398,77.110016,Clear,Accident,2,2025-12-15T16:43:28.736453
event_1461,28.616209,77.154471,Clear,No Accident,17,2025-12-15T16:43:29.786014
event_1462,28.529058,77.22651,Foggy,No Accident,17,2025-12-15T16:43:30.786004
event_1463,28.416595,76.928835,Foggy,No Accident,4,2025-12-15T16:43:31.787559
event_1464,28.662887,77.222748,Clear,No Accident,13,2025-12-15T16:43:32.786995
event_1465,28.771434,77.398745,Clear,No Accident,3,2025-12-15T16:43:33.791666
event_1466,28.533729,76.896682,Clear,No Accident,7,2025-12-15T16:43:34.786977
event_1467,28.437279,77.057494,Foggy,No Accident,41,2025-12-15T16:43:35.785909
event_1468,28.52403,77.126242,Foggy,Accident,1,2025-12-15T16:43:36.785929
event_1469,28.507442,77.138244,Clear,Accident,16,2025-12-15T16:43:37.786333
event_1470,28.645779,77.326999,Clear,No Accident,26,2025-12-15T16:43:38.786263
event_1471,28.696626,77.121935,Foggy,Accident,17,2025-12-15T16:43:39.787243
event_1472,28.79955,77.05487,Clear,Accident,12,2025-12-15T16:43:40.785178
event_1473,28.636152,77.052266,Clear,Accident,6,2025-12-15T16:43:41.804935
event_1474,28.856493,77.279942,Foggy,Accident,23,2025-12-15T16:43:42.879792
event_1475,28.595568,77.108555,Clear,Accident,33,2025-12-15T16:43:43.880036
event_1476,28.406403,77.247704,Clear,Accident,4,2025-12-15T16:43:44.879849
event_1477,28.472623,76.935238,Clear,No Accident,8,2025-12-15T16:43:45.879469
event_1478,28.893125,77.212384,Foggy,No Accident,5,2025-12-15T16:43:46.879559
event_1479,28.468753,77.327943,Clear,Accident,16,2025-12-15T16:43:47.879887
event_1480,28.490789,77.103488,Foggy,No Accident,8,2025-12-15T16:43:48.883292
event_1481,28.462746,76.823078,Clear,Accident,8,2025-12-15T16:43:49.879720
event_1482,28.868834,77.044881,Clear,Accident,7,2025-12-15T16:43:50.880698
event_1483,28.539903,77.289904,Foggy,Accident,6,2025-12-15T16:43:51.880729
event_1484,28.784963,77.343515,Foggy,Accident,22,2025-12-15T16:43:52.880750
event_1485,28.449265,77.13564,Foggy,Accident,26,2025-12-15T16:43:53.927324
event_1486,28.764967,77.18624,Clear,Accident,11,2025-12-15T16:43:54.939543
event_1487,28.505035,77.367171,Foggy,No Accident,0,2025-12-15T16:43:55.940480
event_1488,28.488964,76.851666,Clear,No Accident,20,2025-12-15T16:43:56.941214
event_1489,28.833307,77.008253,Clear,No Accident,18,2025-12-15T16:43:57.942043
event_1490,28.577744,77.048574,Foggy,No Accident,6,2025-12-15T16:43:58.940442
event_1491,28.571847,76.867158,Foggy,Accident,12,2025-12-15T16:43:59.941416
event_1492,28.854369,77.114408,Clear,No Accident,15,2025-12-15T16:44:00.940881
event_1493,28.734305,76.823799,Clear,No Accident,6,2025-12-15T16:44:01.956796
event_1494,28.795962,76.915404,Clear,No Accident,30,2025-12-15T16:44:02.941852
event_1495,28.879774,76.841549,Clear,Accident,5,2025-12-15T16:44:03.941144
event_1496,28.477232,76.998697,Foggy,No Accident,3,2025-12-15T16:44:04.940920
event_1497,28.592808,77.275465,Clear,No Accident,6,2025-12-15T16:44:05.940446
event_1498,28.725872,77.124184,Clear,Accident,9,2025-12-15T16:44:06.984411
event_1499,28.509822,76.88983,Clear,Accident,5,2025-12-15T16:44:08.033748
event_1500,28.469384,77.043631,Clear,Accident,20,2025-12-15T16:44:09.035320
event_1501,28.53378,77.277318,Clear,Accident,29,2025-12-15T16:44:10.036378
event_1502,28.827418,77.052933,Clear,Accident,10,2025-12-15T16:44:11.036716
event_1503,28.659128,77.331825,Clear,No Accident,11,2025-12-15T16:44:12.035750
event_1504,28.482283,76.898595,Foggy,No Accident,5,2025-12-15T16:44:13.034287
event_1505,28.88461,77.027411,Clear,Accident,4,2025-12-15T16:44:14.035734
event_1506,28.703934,76.962662,Foggy,Accident,30,2025-12-15T16:44:15.034785
event_1507,28.675953,77.047556,Foggy,Accident,5,2025-12-15T16:44:16.035820
event_1508,28.748447,76.966222,Clear,Accident,30,2025-12-15T16:44:17.036387
event_1509,28.579668,77.268792,Clear,No Accident,8,2025-12-15T16:44:18.035880
event_1510,28.51911,76.884689,Clear,Accident,11,2025-12-15T16:44:19.109440
event_1511,28.666956,77.046801,Clear,No Accident,13,2025-12-15T16:44:20.160557
event_1512,28.468746,76.884273,Foggy,No Accident,24,2025-12-15T16:44:21.290982
event_1513,28.51102,77.353865,Foggy,Accident,3,2025-12-15T16:44:22.333692
event_1514,28.466469,77.344974,Clear,Accident,5,2025-12-15T16:44:23.177461
event_1515,28.72616,77.144898,Foggy,No Accident,19,2025-12-15T16:44:24.185192
event_1516,28.799089,77.037769,Foggy,No Accident,8,2025-12-15T16:44:25.146424
event_1517,28.585369,76.828284,Foggy,No Accident,1,2025-12-15T16:44:26.147922
event_1518,28.819374,77.279141,Clear,No Accident,8,2025-12-15T16:44:27.147452
event_1519,28.804097,77.210406,Clear,Accident,7,2025-12-15T16:44:28.163277
event_1520,28.830132,76.851952,Foggy,Accident,3,2025-12-15T16:44:29.146404
event_1521,28.616462,77.339647,Foggy,No Accident,43,2025-12-15T16:44:30.148213
event_1522,28.582875,76.986047,Foggy,Accident,5,2025-12-15T16:44:31.148234
event_1523,28.721138,77.340434,Foggy,Accident,7,2025-12-15T16:44:32.201518
event_1524,28.819435,77.340671,Foggy,Accident,14,2025-12-15T16:44:33.278926
event_1525,28.738269,77.259262,Clear,Accident,19,2025-12-15T16:44:34.276891
event_1526,28.849386,77.018817,Clear,Accident,5,2025-12-15T16:44:35.277547
event_1527,28.41955,76.985403,Clear,No Accident,19,2025-12-15T16:44:36.276518
event_1528,28.805883,77.127851,Foggy,Accident,3,2025-12-15T16:44:37.276963
event_1529,28.85574,77.176725,Foggy,Accident,3,2025-12-15T16:44:38.275783
event_1530,28.78642,77.287803,Foggy,Accident,2,2025-12-15T16:44:39.276988
event_1531,28.632369,77.355044,Foggy,Accident,4,2025-12-15T16:44:40.276067
event_1532,28.704405,77.105155,Foggy,Accident,14,2025-12-15T16:44:41.335974
event_1533,28.561124,76.953359,Foggy,Accident,2,2025-12-15T16:44:42.276654
event_1534,28.412354,77.193946,Foggy,Accident,19,2025-12-15T16:44:43.276733
event_1535,28.739378,76.96745,Foggy,No Accident,5,2025-12-15T16:44:44.282285
event_1536,28.745633,77.105167,Foggy,No Accident,14,2025-12-15T16:44:45.403881
event_1537,28.624851,77.081662,Clear,No Accident,8,2025-12-15T16:44:46.360288
event_1538,28.80867,77.20505,Clear,No Accident,24,2025-12-15T16:44:47.327875
event_1539,28.793877,77.073131,Foggy,No Accident,2,2025-12-15T16:44:48.327552
event_1540,28.704662,77.052536,Foggy,Accident,19,2025-12-15T16:44:49.328827
event_1541,28.580491,77.284455,Clear,No Accident,16,2025-12-15T16:44:50.328528
event_1542,28.641966,77.286443,Clear,No Accident,8,2025-12-15T16:44:51.327417
event_1543,28.550467,77.173616,Clear,Accident,4,2025-12-15T16:44:52.327430
event_1544,28.806293,77.188648,Clear,No Accident,7,2025-12-15T16:44:53.328738
event_1545,28.405497,76.992708,Clear,No Accident,17,2025-12-15T16:44:54.327318
event_1546,28.526231,77.10752,Clear,Accident,0,2025-12-15T16:44:55.327128
event_1547,28.837132,77.334529,Clear,Accident,25,2025-12-15T16:44:56.329880
event_1548,28.65267,76.9158,Foggy,No Accident,19,2025-12-15T16:44:57.365688
event_1549,28.756608,76.804159,Foggy,No Accident,22,2025-12-15T16:44:58.416499
event_1550,28.402924,77.349687,Clear,No Accident,13,2025-12-15T16:44:59.418277
event_1551,28.531298,77.092061,Clear,No Accident,2,2025-12-15T16:45:00.589050
event_1552,28.80721,77.108934,Clear,Accident,9,2025-12-15T16:45:01.416939
event_1553,28.780717,77.136653,Foggy,No Accident,9,2025-12-15T16:45:02.416910
event_1554,28.853088,77.243431,Clear,Accident,3,2025-12-15T16:45:03.416478
event_1555,28.425575,77.204753,Clear,Accident,33,2025-12-15T16:45:04.417559
event_1556,28.593023,76.958458,Clear,No Accident,6,2025-12-15T16:45:05.418407
event_1557,28.816765,77.397413,Clear,No Accident,14,2025-12-15T16:45:06.417880
event_1558,28.474241,77.07895,Clear,No Accident,24,2025-12-15T16:45:07.417795
event_1559,28.72492,77.301117,Clear,Accident,10,2025-12-15T16:45:08.416756
event_1560,28.486501,76.995047,Foggy,Accident,17,2025-12-15T16:45:09.468913
event_1561,28.565926,77.108457,Clear,No Accident,22,2025-12-15T16:45:10.482435
event_1562,28.449817,76.842323,Clear,Accident,21,2025-12-15T16:45:11.482177
event_1563,28.550256,76.931795,Foggy,No Accident,6,2025-12-15T16:45:12.482136
event_1564,28.555501,77.008404,Clear,No Accident,6,2025-12-15T16:45:13.480342
event_1565,28.543147,77.189199,Clear,Accident,23,2025-12-15T16:45:14.481030
event_1566,28.480133,77.011166,Clear,Accident,25,2025-12-15T16:45:15.480592
event_1567,28.508955,77.296277,Foggy,Accident,0,2025-12-15T16:45:16.480671
event_1568,28.636275,77.256556,Foggy,No Accident,19,2025-12-15T16:45:17.481792
event_1569,28.670135,76.926392,Clear,No Accident,7,2025-12-15T16:45:18.481783
event_1570,28.78503,76.972268,Foggy,Accident,7,2025-12-15T16:45:19.481831
event_1571,28.573456,76.862173,Clear,Accident,12,2025-12-15T16:45:20.482824
event_1572,28.42005,76.921574,Foggy,No Accident,14,2025-12-15T16:45:21.501593
event_1573,28.807686,77.000576,Clear,No Accident,20,2025-12-15T16:45:22.798406
event_1574,28.660643,77.20839,Foggy,Accident,15,2025-12-15T16:45:23.686995
event_1575,28.880824,77.050585,Foggy,No Accident,19,2025-12-15T16:45:24.686555
event_1576,28.577366,77.353952,Foggy,Accident,12,2025-12-15T16:45:25.686983
event_1577,28.671462,77.31421,Foggy,Accident,19,2025-12-15T16:45:26.687023
event_1578,28.832901,77.028008,Foggy,No Accident,7,2025-12-15T16:45:27.686047
event_1579,28.559998,77.222575,Clear,No Accident,0,2025-12-15T16:45:28.686911
event_1580,28.857738,77.18559,Foggy,No Accident,11,2025-12-15T16:45:29.687268
event_1581,28.459018,77.12738,Foggy,Accident,7,2025-12-15T16:45:30.685962
event_1582,28.412493,77.139879,Clear,Accident,18,2025-12-15T16:45:31.717760
event_1583,28.544455,77.25979,Foggy,Accident,18,2025-12-15T16:45:32.788784
event_1584,28.793764,77.231523,Foggy,Accident,11,2025-12-15T16:45:33.769588
event_1585,28.612809,77.078515,Clear,Accident,17,2025-12-15T16:45:34.765789
event_1586,28.751985,76.874052,Foggy,No Accident,7,2025-12-15T16:45:35.804451
event_1587,28.736091,77.296336,Foggy,Accident,13,2025-12-15T16:45:36.804207
event_1588,28.890846,76.960753,Foggy,Accident,19,2025-12-15T16:45:37.803884
event_1589,28.739276,77.139447,Foggy,Accident,34,2025-12-15T16:45:38.804390
event_1590,28.486678,77.214623,Clear,No Accident,12,2025-12-15T16:45:39.804427
event_1591,28.408696,77.195626,Clear,No Accident,3,2025-12-15T16:45:40.804038
event_1592,28.832855,77.211417,Clear,Accident,15,2025-12-15T16:45:41.803353
event_1593,28.577392,77.137632,Foggy,Accident,7,2025-12-15T16:45:42.803875
event_1594,28.736787,77.333921,Clear,Accident,18,2025-12-15T16:45:43.803923
event_1595,28.86153,76.816891,Foggy,Accident,38,2025-12-15T16:45:44.804238
event_1596,28.727708,77.153804,Foggy,Accident,11,2025-12-15T16:45:45.804340
event_1597,28.861735,76.849732,Clear,Accident,8,2025-12-15T16:45:46.813863
event_1598,28.695153,77.082042,Foggy,No Accident,17,2025-12-15T16:45:47.862521
event_1599,28.532525,76.828546,Clear,No Accident,4,2025-12-15T16:45:48.860509
event_1600,28.831875,77.243295,Clear,No Accident,2,2025-12-15T16:45:49.860036
event_1601,28.875708,77.035611,Foggy,Accident,14,2025-12-15T16:45:50.859218
event_1602,28.719579,77.373004,Clear,No Accident,44,2025-12-15T16:45:51.860013
event_1603,28.529577,77.014754,Clear,Accident,8,2025-12-15T16:45:52.859555
event_1604,28.732997,77.384515,Clear,Accident,5,2025-12-15T16:45:53.860192
event_1605,28.776527,77.083024,Foggy,No Accident,11,2025-12-15T16:45:54.860021
event_1606,28.704391,76.975428,Clear,No Accident,17,2025-12-15T16:45:55.860258
event_1607,28.654843,77.080411,Foggy,Accident,18,2025-12-15T16:45:59.105891
event_1608,28.414388,76.984399,Clear,Accident,23,2025-12-15T16:46:01.280539
event_1609,28.504814,76.87345,Clear,Accident,23,2025-12-15T16:46:02.239290
event_1610,28.541731,77.143579,Clear,Accident,2,2025-12-15T16:46:03.043711
event_1611,28.466297,77.114854,Foggy,No Accident,24,2025-12-15T16:46:04.045433
event_1612,28.761243,76.964784,Foggy,No Accident,40,2025-12-15T16:46:05.045001
event_1613,28.460704,76.81694,Clear,Accident,14,2025-12-15T16:46:06.042974
event_1614,28.664807,76.845993,Foggy,Accident,7,2025-12-15T16:46:07.043517
event_1615,28.582023,76.927381,Clear,Accident,9,2025-12-15T16:46:08.044956
event_1616,28.894657,76.977545,Clear,No Accident,5,2025-12-15T16:46:09.045252
event_1617,28.488279,76.977636,Clear,Accident,11,2025-12-15T16:46:10.044824
event_1618,28.527244,76.881018,Clear,Accident,13,2025-12-15T16:46:11.044178
event_1619,28.680138,76.936719,Foggy,No Accident,1,2025-12-15T16:46:12.086911
event_1620,28.547357,77.246225,Clear,Accident,5,2025-12-15T16:46:13.185812
event_1621,28.868524,76.903776,Foggy,Accident,4,2025-12-15T16:46:14.253734
event_1622,28.575276,76.845986,Foggy,Accident,2,2025-12-15T16:46:15.300718
event_1623,28.466669,77.31607,Foggy,Accident,20,2025-12-15T16:46:16.287540
event_1624,28.472958,77.121765,Foggy,No Accident,31,2025-12-15T16:46:17.187523
event_1625,28.633623,76.891866,Foggy,Accident,3,2025-12-15T16:46:18.202816
event_1626,28.684467,77.245951,Foggy,Accident,14,2025-12-15T16:46:19.186992
event_1627,28.416082,76.891643,Foggy,Accident,3,2025-12-15T16:46:20.190658
event_1628,28.585686,76.959224,Foggy,Accident,19,2025-12-15T16:46:21.251630
event_1629,28.641035,77.028483,Foggy,Accident,12,2025-12-15T16:46:22.189942
event_1630,28.621048,76.843321,Foggy,Accident,3,2025-12-15T16:46:23.194142
event_1631,28.882162,77.331799,Clear,Accident,16,2025-12-15T16:46:24.209982
event_1632,28.774172,77.197606,Foggy,Accident,7,2025-12-15T16:46:25.296019
event_1633,28.714635,77.149026,Clear,Accident,20,2025-12-15T16:46:26.297336
event_1634,28.7804,77.020903,Foggy,Accident,6,2025-12-15T16:46:27.296926
event_1635,28.438067,76.878632,Foggy,No Accident,18,2025-12-15T16:46:28.361453
event_1636,28.654676,77.07989,Clear,Accident,2,2025-12-15T16:46:29.371923
event_1637,28.689962,76.876596,Clear,Accident,7,2025-12-15T16:46:30.379505
event_1638,28.633144,76.888778,Clear,Accident,19,2025-12-15T16:46:31.297930
event_1639,28.749889,76.911878,Foggy,Accident,14,2025-12-15T16:46:32.295987
event_1640,28.57989,77.294093,Clear,No Accident,12,2025-12-15T16:46:33.298592
event_1641,28.460723,76.819224,Foggy,No Accident,15,2025-12-15T16:46:34.296669
event_1642,28.673249,77.071264,Clear,No Accident,19,2025-12-15T16:46:35.340690
event_1643,28.597701,77.232164,Clear,No Accident,7,2025-12-15T16:46:36.475590
event_1644,28.498674,76.870692,Foggy,No Accident,40,2025-12-15T16:46:37.505678
event_1645,28.629651,77.217492,Clear,Accident,4,2025-12-15T16:46:38.510371
event_1646,28.857768,77.342747,Clear,No Accident,10,2025-12-15T16:46:39.552753
event_1647,28.874604,77.008161,Clear,Accident,5,2025-12-15T16:46:40.510037
event_1648,28.846533,77.177658,Foggy,No Accident,15,2025-12-15T16:46:41.510412
event_1649,28.489607,76.966242,Clear,No Accident,10,2025-12-15T16:46:42.510459
event_1650,28.648403,76.88616,Clear,Accident,5,2025-12-15T16:46:43.510564
event_1651,28.850686,76.870984,Foggy,Accident,23,2025-12-15T16:46:44.510036
event_1652,28.57896,77.212101,Clear,No Accident,16,2025-12-15T16:46:45.509879
event_1653,28.751287,77.007094,Clear,Accident,9,2025-12-15T16:46:46.541319
event_1654,28.871814,77.08864,Clear,Accident,17,2025-12-15T16:46:47.824286
event_1655,28.796505,76.847584,Clear,Accident,22,2025-12-15T16:46:49.008011
event_1656,28.647052,76.961558,Foggy,Accident,8,2025-12-15T16:46:50.082949
event_1657,28.863587,76.954042,Clear,Accident,36,2025-12-15T16:46:51.081312
event_1658,28.476627,76.812378,Foggy,Accident,1,2025-12-15T16:46:52.152424
event_1659,28.666066,76.947075,Foggy,Accident,9,2025-12-15T16:46:53.071311
event_1660,28.615251,77.244037,Foggy,No Accident,18,2025-12-15T16:46:54.068432
event_1661,28.522644,77.300914,Clear,Accident,5,2025-12-15T16:46:55.067420
event_1662,28.772417,77.049909,Clear,Accident,5,2025-12-15T16:46:56.068371
event_1663,28.597119,77.3021,Clear,No Accident,0,2025-12-15T16:46:57.067810
event_1664,28.676828,77.037427,Clear,No Accident,2,2025-12-15T16:46:58.067007
event_1665,28.546041,77.056576,Clear,Accident,25,2025-12-15T16:46:59.067869
event_1666,28.783497,76.968429,Foggy,Accident,7,2025-12-15T16:47:00.066998
event_1667,28.415238,77.015633,Clear,Accident,22,2025-12-15T16:47:01.066240
event_1668,28.491021,77.295522,Clear,No Accident,3,2025-12-15T16:47:03.989141
event_1669,28.60681,77.175365,Foggy,No Accident,6,2025-12-15T16:47:05.353922
event_1670,28.477659,77.034916,Foggy,No Accident,12,2025-12-15T16:47:06.162763
event_1671,28.807749,76.999237,Clear,No Accident,39,2025-12-15T16:47:07.166543
event_1672,28.722947,77.112015,Clear,No Accident,10,2025-12-15T16:47:08.164919
event_1673,28.519567,76.957441,Clear,No Accident,21,2025-12-15T16:47:09.163490
event_1674,28.481479,77.161841,Clear,Accident,20,2025-12-15T16:47:10.163890
event_1675,28.858984,77.366406,Foggy,No Accident,4,2025-12-15T16:47:11.257325
event_1676,28.787106,77.000895,Foggy,Accident,3,2025-12-15T16:47:12.165952
event_1677,28.467341,76.889769,Clear,Accident,6,2025-12-15T16:47:13.165597
event_1678,28.461072,76.93041,Clear,No Accident,23,2025-12-15T16:47:14.181282
event_1679,28.814662,77.096308,Clear,Accident,18,2025-12-15T16:47:15.214092
event_1680,28.419914,76.868382,Foggy,No Accident,8,2025-12-15T16:47:16.213579
event_1681,28.491094,77.26514,Clear,No Accident,6,2025-12-15T16:47:17.213480
event_1682,28.610952,77.191757,Foggy,Accident,4,2025-12-15T16:47:18.214248
event_1683,28.683373,77.051064,Foggy,Accident,8,2025-12-15T16:47:19.213488
event_1684,28.864087,77.321654,Clear,No Accident,30,2025-12-15T16:47:20.214016
event_1685,28.543135,77.354346,Clear,Accident,6,2025-12-15T16:47:21.219668
event_1686,28.47576,76.804716,Clear,Accident,5,2025-12-15T16:47:22.213727
